,abstenciones,acta_id,ausentes,base_mayoria,fecha,hora,nroperiodo,numero,persona_id,presidente_id,presidente_nombre,resultado,reunion,sesion,sesion_id,tipo_mayoria,tipo_periodo,tipo_sesion,titulo,votos_afirmativos,votos_negativos
885,23,432,19,Votos Emitidos,2011-12-14,21:26,129,6,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,1,HCDN129R12,Más de la mitad,Extraordinario,Especial,Exp. 14-PE-11 - Orden del Día 05 - Votación en General.,168,46
886,0,435,21,Votos Emitidos,2011-12-14,21:35,129,7,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,1,HCDN129R12,Más de la mitad,Extraordinario,Especial,Exp. 14-PE-11 - Orden del Día 05 - Artículo 4.,138,97
887,5,436,24,Votos Emitidos,2011-12-14,21:37,129,8,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,1,HCDN129R12,Más de la mitad,Extraordinario,Especial,Expediente 13-PE-11 - Orden del día 02 - Votación en General.,182,45
888,0,479,11,Votos Emitidos,2011-12-14,20:41,129,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,1,HCDN129R12,Más de la mitad,Extraordinario,Especial,Exp. 16-JGM-11 - Orden del Día 01 - Votacón en General.,141,104
889,0,481,13,Votos Emitidos,2011-12-14,20:48,129,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,1,HCDN129R12,Más de la mitad,Extraordinario,Especial,Exp. 16-JGM-11 - Orden del Día 01 - Artículo 9.,138,105
890,2,426,18,Votos Emitidos,2011-12-14,20:57,129,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,1,HCDN129R12,Más de la mitad,Extraordinario,Especial,Exp. 16-JGM-11 - Orden del Día 01 - Artículo 16.,139,97
891,0,429,17,Votos Emitidos,2011-12-14,21:16,129,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,1,HCDN129R12,Más de la mitad,Extraordinario,Especial,Exp. 11-PE-11 - Orden del Día 03 - Votación en General.,139,100
892,0,431,20,Votos Emitidos,2011-12-14,21:19,129,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,12,1,HCDN129R12,Más de la mitad,Extraordinario,Especial,Exp. 12-PE-11 - Orden del Día 04 - Votación en General.,178,58
893,12,439,17,Votos Emitidos,2011-12-15,19:24,129,9,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,13,1,HCDN129R13,Más de la mitad,Extraordinario,Especial,Expediente 24-PE-10 - Orden del Día N° 10 - Votación en General.,135,92
894,2,440,30,Votos Emitidos,2011-12-15,22:54,129,10,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,13,1,HCDN129R13,Más de la mitad,Extraordinario,Especial,Expediente 8-PE-11 - Orden del Día 07 - Votación en General.,134,90
895,0,443,30,Votos Emitidos,2011-12-15,23:14,129,11,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,13,1,HCDN129R13,Más de la mitad,Extraordinario,Especial,Expediente 9-PE-11 - Orden del Día 08 - Votación en General.,167,59
896,0,444,39,Votos Emitidos,2011-12-16,01:01,129,12,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,13,1,HCDN129R13,Más de la mitad,Extraordinario,Especial,Expediente 3-PE-10 - Orden del Día N° 6 - Votación en General.,217,0
897,1,447,77,Votos Emitidos,2011-12-16,03:06,129,13,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,13,1,HCDN129R13,Más de la mitad,Extraordinario,Especial,Expediente 17-PE-10 - Orden del Día N° 11. Votación en General.,174,4
898,1,448,76,Votos Emitidos,2011-12-16,05:45,129,14,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,13,1,HCDN129R13,Más de la mitad,Extraordinario,Especial,Expediente 1-PE-11 - Orden del Día 09 - Votación en General.,153,26
0,0,3864,35,Votos Emitidos,2019-04-04,13:27,137,1,,,MONZÓ Emilio,NEGATIVO,1,1,HCDN137R01,Dos tercios,Ordinario,Especial,Tratamiento - Exención de impuesto a las ganancias para jubilados y pensionados.,130,91
1,0,3865,40,Votos Emitidos,2019-04-04,15:04,137,2,,,MONZÓ Emilio,NEGATIVO,1,1,HCDN137R01,Dos tercios,Ordinario,Especial,Tratamiento - Expedientes vinculados a tarifas,120,96
2,0,3866,63,Votos Emitidos,2019-04-04,17:49,137,3,,,MONZÓ Emilio,NEGATIVO,1,1,HCDN137R01,Dos tercios,Ordinario,Especial,Tratamiento - Expedientes sobre temas varios,104,89
3,7,3867,92,Votos Emitidos,2019-04-24,17:19,137,1,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 5094-D-18 OD:590.Votación en general y particular.,150,7
4,11,3868,80,Votos Emitidos,2019-04-24,17:21,137,2,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expedientes 6516-D-18 OD 595 y 2844-D-18 OD:666.Votación en general y particular.,165,0
5,25,3869,82,Votos Emitidos,2019-04-24,17:27,137,3,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 1896-D-18 O.D. 803. Votación en general y particular,125,24
6,19,3870,76,Votos Emitidos,2019-04-24,17:30,137,4,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expedientes 5266-D-18 OD: 807 y 1126-D-18 OD.813. votación en general y particular.,159,2
7,5,3871,70,Votos Emitidos,2019-04-24,17:35,137,5,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 2429-D-18 OD: 323. Votación en general y particular.,158,23
8,24,3872,72,Votos Emitidos,2019-04-24,17:37,137,6,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,"Expedientes 1203-D-18 OD: 586, 536-D-18 OD: 799, 859-D-17 OD: 541. Votación en general y particular.",154,6
9,17,3873,78,Votos Emitidos,2019-04-24,17:57,137,7,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 113-S-18 - O.D. 1016. Votación en general y particular.,161,0
10,0,3874,72,Votos Emitidos,2019-04-24,20:25,137,8,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 1405-D-2019 - O.D. 1050. Votación en general. Dictamen de mayoría.,182,2
11,1,3875,73,Votos Emitidos,2019-04-24,20:37,137,9,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 1405-D-2019 - O.D. 1050 - Votación Art. 5.,120,62
12,2,3876,72,Votos Emitidos,2019-04-24,20:42,137,10,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 1405-D-2019 - O.D. 1050 - Art. 18.,108,74
13,3,3877,85,Votos Emitidos,2019-04-24,21:50,137,11,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 2070-D-2018 y otro - O.D. 1051.,167,1
14,0,3878,115,Votos Emitidos,2019-04-24,22:41,137,12,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 10-S-2019 - Votación en General y Particular,141,0
15,0,3879,105,Votos Emitidos,2019-04-24,22:45,137,13,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,"Expedientes 1695-D-18, 1336-D-18 y 1208-D-19. Votación general y particular.",151,0
16,0,3880,105,Votos Emitidos,2019-04-24,22:46,137,14,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 3699-D-2018 - Votación en General y Particular,151,0
17,1,3881,104,Votos Emitidos,2019-04-24,22:48,137,15,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 6553-D-2018 - Votación en General y Particular,151,0
18,0,3882,105,Votos Emitidos,2019-04-24,22:56,137,16,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 7459-D-2018 y otro - O.D. 1055 - Votación en General y Particular,151,0
19,0,3883,107,Votos Emitidos,2019-04-24,22:59,137,17,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 5339-D-2018 - O.D. 1054. Votación en general y particular.,149,0
20,0,3884,105,Votos Emitidos,2019-04-24,23:00,137,18,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 3309-D-2018 - O.D. 1053 - Votación en General y Particular,151,0
21,0,3885,104,Votos Emitidos,2019-04-24,23:04,137,19,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 1259-D-2018 - O.D. 1052. Votación en general y particular.,152,0
22,0,3886,110,Votos Emitidos,2019-04-24,23:14,137,20,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 719-D-19. Votación en general y particular.,143,3
23,0,3887,110,Votos Emitidos,2019-04-24,23:21,137,21,,,MONZÓ Emilio,AFIRMATIVO,3,3,HCDN137R03,Más de la mitad,Ordinario,Tablas,Expediente 877-D-19 - Votación en General y Particular,146,0
24,0,3888,70,Votos Emitidos,2019-05-15,12:59,137,1,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 855-D-19 - Votación en General y Particular,186,0
25,0,3889,39,Miembros del Cuerpo,2019-05-15,17:00,137,2,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056 - Votación en General,148,69
26,0,3890,40,Miembros del Cuerpo,2019-05-15,17:03,137,3,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056 - Artículo 4.,135,81
27,5,3891,42,Miembros del Cuerpo,2019-05-15,17:07,137,4,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056. Artículo 5.,136,73
28,0,3892,40,Miembros del Cuerpo,2019-05-15,17:12,137,5,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056. Artículo 6.,138,78
29,0,3893,41,Miembros del Cuerpo,2019-05-15,17:14,137,6,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056. Artículo 7.,152,63
30,0,3894,42,Miembros del Cuerpo,2019-05-15,17:17,137,7,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056,145,69
31,1,3895,44,Miembros del Cuerpo,2019-05-15,17:20,137,8,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056,145,66
32,0,3896,42,Miembros del Cuerpo,2019-05-15,17:24,137,9,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056,137,77
33,0,3897,40,Miembros del Cuerpo,2019-05-15,17:28,137,10,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056 - Art. 21,136,80
34,0,3898,40,Miembros del Cuerpo,2019-05-15,17:33,137,11,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056 - Art. 25,147,69
35,0,3899,45,Miembros del Cuerpo,2019-05-15,17:39,137,12,,,MONZÓ Emilio,AFIRMATIVO,4,4,HCDN137R04,Más de la mitad,Ordinario,Especial,Expediente 12-S-2019 - O.D. 1056 - Art. 37,145,66
36,3,3900,75,Votos Emitidos,2019-06-26,14:04,137,1,,,MONZÓ Emilio,AFIRMATIVO,5,5,HCDN137R05,Más de la mitad,Ordinario,Especial,Expediente 2063-D-2019 - O.D. 1089 - Votación en General y Particular,176,2
37,0,3901,72,Votos Emitidos,2019-06-26,14:17,137,2,,,MONZÓ Emilio,AFIRMATIVO,5,5,HCDN137R05,Más de la mitad,Ordinario,Especial,Expediente 0021-S-2019 - O.D. 1090 - Votación en General y Particular,183,1
38,1,3902,109,Votos Emitidos,2019-06-26,14:25,137,3,,,MONZÓ Emilio,AFIRMATIVO,5,5,HCDN137R05,Más de la mitad,Ordinario,Especial,Expediente 3472-D-2018 - O.D.1086 - Votación en General y Particular,146,0
39,0,3903,102,Votos Emitidos,2019-06-26,14:29,137,4,,,MONZÓ Emilio,AFIRMATIVO,5,5,HCDN137R05,Más de la mitad,Ordinario,Especial,Expediente 0104-S-2018 - O. D. 1088 - Votación en General y Particular,154,0
40,0,3904,93,Votos Emitidos,2019-06-26,14:34,137,5,,,MONZÓ Emilio,AFIRMATIVO,5,5,HCDN137R05,Más de la mitad,Ordinario,Especial,Expediente 0819-D-2018 - O.D. 549 - Votación en General y Particular,163,0
41,1,3905,67,Votos Emitidos,2019-06-26,14:51,137,6,,,MONZÓ Emilio,NEGATIVO,5,5,HCDN137R05,Más de la mitad,Ordinario,Especial,"Moción de orden propuesta por el diputado BRÜGGE, Juan Fernando",90,98
42,1,3906,33,Votos Emitidos,2019-09-12,15:07,137,1,,,MONZÓ Emilio,AFIRMATIVO,6,6,HCDN137R06,Más de la mitad,Ordinario,Especial,Expediente 4259-D-2019 - Votación en General.,222,0
43,24,3907,41,Votos Emitidos,2019-11-20,17:01,137,1,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 6468-D-2018 y otros. O.D. 1367 - Votación en General,191,0
44,26,3908,56,Votos Emitidos,2019-11-20,17:10,137,2,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 6468-D-2018 y otros. O.D. 1367 - Artículo 1,169,5
45,19,3909,75,Votos Emitidos,2019-11-20,17:23,137,3,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 6468-D-2018 y otros. O.D. 1367 - Artículo 5,158,4
46,31,3910,88,Votos Emitidos,2019-11-20,18:04,137,4,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 6468-D-2018 y otros. O.D. 1367 - Artículo 13,99,38
47,36,3911,98,Votos Emitidos,2019-11-20,18:18,137,5,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 6468-D-2018 y otros. O.D. 1367 - Artículo 14,104,18
48,17,3912,57,Votos Emitidos,2019-11-20,20:35,137,6,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 1494-D-2019 y otros. O.D. 1085,182,0
49,6,3913,65,Votos Emitidos,2019-11-20,21:11,137,7,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 1494-D-2019 y otros. O.D. 1085. Votación en particular. Artículo 18.,104,81
50,2,3914,58,Votos Emitidos,2019-11-20,21:33,137,8,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Exp. 5111-D-2019 - Votación en General y Particular,188,8
51,3,3915,75,Votos Emitidos,2019-11-20,21:38,137,9,,,MONZÓ Emilio,NEGATIVO,8,8,HCDN137R08,Tres cuartos,Ordinario,Especial,"Apartamiento del reglamento solicitado por el diputado RICCARDO, Jose Luis",107,71
52,32,3916,105,Votos Emitidos,2019-11-20,21:46,137,10,,,MONZÓ Emilio,NEGATIVO,8,8,HCDN137R08,Tres cuartos,Ordinario,Especial,"Apartamiento del reglamento solicitado por el diputado Del Caño, Nicolás.",30,89
53,8,3917,84,Votos Emitidos,2019-11-20,21:54,137,11,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Proyectos de Ley sin Disidencias ni Observaciones,164,0
54,7,3918,74,Votos Emitidos,2019-11-20,22:08,137,12,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,"Expedientes: 82-S-17, 136-S-17, 138-S-17, 3189-D-18, 2906-D-18, 1406-D-18, 18-S-18, 132-S-17, 120-S-18, 102-S-18, 2506-D-18, 2619-D-19, 46-S-19, 392-D-19, 4086-D-19, 80-S-17, 11-D-19, 1488-D-18, 576-D-19, 1403-D-18, 1578-D-18, 1944-D-18, 4770-D-18, 6523-D-18, 7572-D-18, 262-D-19, 1238-D-19, 1499-D-19, 14-S-17, 68-S-17, 11-S-19, 2026-D-18, 5968-D-18, 5305-D-18, 2345-D-19, 5065-D-19, 4369-D-19, 1196-D-19, 5961-D-18, 42-S-17, 47-S-19, 49-S-19, 7234-D-18, 2516-D-19, 186-D-18, 1264-D-18, 3943-D-18, 4145-D-18, 5918-D-18, 6607-D-18, 1265-D-18, 326-D-19, 5917-D-18, 327-D-19, 1099-D-19, 2107-D-19, 2422-D-19, 6813-D-18, 2594-D-19, 7145-D-18 y 253-D-19, 895-D-18, 92-S-18, 1258-D-18 y 1769-D-18, 2595-D-18, 977-D-19, 1700-D-18, 7442-D-18, 2177-D-18, 2334-D-18, 4651-D-19, 88-D-18, 89-D-18, 3021-D-19, 86-S-18, 4516-D-18, 1961-D-19, 6580-D-18, 4876-D-19, 4580-D-18, 3418-D-19, 1194-D-18 1739-D-18 y 6581-D-18, 6582-D-18 321-D-19 y 679-D-19, 237-D-18 y 3811-D-19, 3196-D-19. Votación en General y Particular.",175,0
55,1,3919,108,Votos Emitidos,2019-11-20,22:16,137,13,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,"Expedientes 7408-D-2018, 617-D-2019 y 4225-D-2019. OD 1628. Votación en General y Particular.",146,1
56,14,3920,100,Votos Emitidos,2019-11-20,22:22,137,14,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Exp. 20-S-2019 - OD. 1309 - Votación General y Particular.,137,5
57,3,3921,96,Votos Emitidos,2019-11-20,22:25,137,15,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Exp. 963-D-2019 y 1294-D-2019 - OD. 1017 - Votación General y Particular.,157,0
58,2,3922,87,Votos Emitidos,2019-11-20,22:31,137,16,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 1039-D-2019 - Votación en General y Particular,167,0
59,4,3923,81,Votos Emitidos,2019-11-20,22:34,137,17,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 3365-D-2018 - Votación en General y Particular.,171,0
60,0,3924,78,Votos Emitidos,2019-11-20,22:41,137,18,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 0866-D-2018 - Votación en General y Particular.,178,0
61,1,3925,77,Votos Emitidos,2019-11-20,22:43,137,19,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 5036-D-2019. Votación en General y Particular.,178,0
62,0,3926,78,Votos Emitidos,2019-11-20,22:45,137,20,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 3619-D-2019. Votación en General y Particular.,178,0
63,2,3927,78,Votos Emitidos,2019-11-20,22:46,137,21,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 3118-D-2018. Votación en General y Particular.,175,1
64,0,3928,80,Votos Emitidos,2019-11-20,22:48,137,22,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 369-D-2018 - Votación en General y Particular.,176,0
65,4,3929,82,Votos Emitidos,2019-11-20,22:50,137,23,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 3138-D-2019. Votación en General y Particular.,170,0
66,1,3930,80,Votos Emitidos,2019-11-20,22:52,137,24,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 791-D-2019. Votación en General y Particular.,175,0
67,12,3931,92,Votos Emitidos,2019-11-20,22:56,137,25,,,MONZÓ Emilio,NEGATIVO,8,8,HCDN137R08,Tres cuartos,Ordinario,Especial,"Apartamiento del reglamento solicitado por el Dip. IGLESAS, Fernando.",74,78
68,25,3932,101,Votos Emitidos,2019-11-20,23:00,137,26,,,MONZÓ Emilio,AFIRMATIVO,8,8,HCDN137R08,Más de la mitad,Ordinario,Especial,Expediente 1548-D-2019. Votación en General y Particular.,129,1
69,0,3933,22,Votos Emitidos,2019-12-19,15:49,137,1,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0017-PE-19. Votación en General y Particular.,234,0
70,0,3934,12,Votos Emitidos,2019-12-20,06:28,137,2,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Votación en General,134,110
71,0,3935,19,Votos Emitidos,2019-12-20,06:34,137,3,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 1,131,106
72,0,3936,17,Votos Emitidos,2019-12-20,06:36,137,4,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 2,129,110
73,0,3937,19,Votos Emitidos,2019-12-20,06:41,137,5,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 6,133,104
74,0,3938,21,Votos Emitidos,2019-12-20,06:44,137,6,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 7,123,112
75,0,3939,19,Votos Emitidos,2019-12-20,06:48,137,7,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 8,236,1
76,0,3940,23,Votos Emitidos,2019-12-20,07:02,137,8,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 24,131,102
77,0,3941,20,Votos Emitidos,2019-12-20,07:07,137,9,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 26,131,105
78,0,3942,20,Votos Emitidos,2019-12-20,07:12,137,10,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 28,132,104
79,0,3943,22,Votos Emitidos,2019-12-20,07:16,137,11,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 30 (Nuevo),128,106
80,0,3944,23,Votos Emitidos,2019-12-20,07:34,137,12,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 32,132,101
81,0,3945,24,Votos Emitidos,2019-12-20,07:46,137,13,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículos 34 a 37,134,98
82,0,3946,23,Votos Emitidos,2019-12-20,07:50,137,14,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 38,128,105
83,0,3947,23,Miembros del Cuerpo,2019-12-20,08:04,137,15,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 39,132,101
84,0,3948,22,Votos Emitidos,2019-12-20,08:42,137,16,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 41,129,105
85,0,3949,20,Votos Emitidos,2019-12-20,08:44,137,17,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículo 42,134,102
86,0,3950,20,Votos Emitidos,2019-12-20,08:46,137,18,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículos 43 y 44,132,104
87,0,3951,20,Votos Emitidos,2019-12-20,08:50,137,19,,,MASSA Sergio Tomás,AFIRMATIVO,12,2,HCDN137R12,Más de la mitad,Extraordinario,Especial,Expediente 0016-PE-2019 - O.D. 2 - Artículos 45 a 47,134,102
